,game,model,experiment,episode,metric,value
197,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_39,Parsed Request Count,2.0
198,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_39,Violated Request Count,0.0
199,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_39,Success,0.0
200,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_39,Lose,1.0
201,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_39,Aborted,0.0
202,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_39,Main Score,0.0
203,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_39,Request Success Ratio,1.0
204,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_22,Generated Expression Length,51.0
205,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_22,Generated Expression Number of Tokens,9.0
206,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_22,Aborted at Player 1,0.0
207,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_22,Aborted at Player 2,0.0
208,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_22,Request Count,2.0
209,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_22,Parsed Request Count,2.0
210,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_22,Violated Request Count,0.0
211,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_22,Success,1.0
212,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_22,Lose,0.0
213,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_22,Aborted,0.0
214,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_22,Main Score,100.0
215,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_22,Request Success Ratio,1.0
216,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_31,Generated Expression Length,40.0
217,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_31,Generated Expression Number of Tokens,7.0
218,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_31,Aborted at Player 1,0.0
219,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_31,Aborted at Player 2,0.0
220,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_31,Request Count,2.0
221,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_31,Parsed Request Count,2.0
222,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_31,Violated Request Count,0.0
223,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_31,Success,0.0
224,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_31,Lose,1.0
225,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_31,Aborted,0.0
226,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_31,Main Score,0.0
227,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_31,Request Success Ratio,1.0
228,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_32,Generated Expression Length,51.0
229,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_32,Generated Expression Number of Tokens,10.0
230,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_32,Aborted at Player 1,0.0
231,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_32,Aborted at Player 2,0.0
232,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_32,Request Count,2.0
233,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_32,Parsed Request Count,2.0
234,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_32,Violated Request Count,0.0
235,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_32,Success,0.0
236,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_32,Lose,1.0
237,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_32,Aborted,0.0
238,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_32,Main Score,0.0
239,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_32,Request Success Ratio,1.0
240,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_2,Generated Expression Length,85.0
241,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_2,Generated Expression Number of Tokens,14.0
242,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_2,Aborted at Player 1,0.0
243,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_2,Aborted at Player 2,0.0
244,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_2,Request Count,2.0
245,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_2,Parsed Request Count,2.0
246,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_2,Violated Request Count,0.0
247,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_2,Success,0.0
248,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_2,Lose,1.0
249,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_2,Aborted,0.0
250,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_2,Main Score,0.0
251,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_2,Request Success Ratio,1.0
252,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_5,Generated Expression Length,48.0
253,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_5,Generated Expression Number of Tokens,8.0
254,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_5,Aborted at Player 1,0.0
255,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_5,Aborted at Player 2,0.0
256,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_5,Request Count,2.0
257,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_5,Parsed Request Count,2.0
258,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_5,Violated Request Count,0.0
259,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_5,Success,0.0
260,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_5,Lose,1.0
261,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_5,Aborted,0.0
262,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_5,Main Score,0.0
263,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_5,Request Success Ratio,1.0
264,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_35,Aborted at Player 1,1.0
265,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_35,Aborted at Player 2,0.0
266,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_35,Generated Expression Length,
267,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_35,Generated Expression Number of Tokens,
268,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_35,Request Count,1.0
269,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_35,Parsed Request Count,0.0
270,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_35,Violated Request Count,1.0
271,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_35,Success,0.0
272,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_35,Lose,1.0
273,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_35,Aborted,1.0
274,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_35,Main Score,
275,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_35,Request Success Ratio,0.0
276,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_19,Generated Expression Length,45.0
277,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_19,Generated Expression Number of Tokens,9.0
278,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_19,Aborted at Player 1,0.0
279,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_19,Aborted at Player 2,1.0
280,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_19,Request Count,2.0
281,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_19,Parsed Request Count,1.0
282,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_19,Violated Request Count,1.0
283,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_19,Success,0.0
284,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_19,Lose,1.0
285,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_19,Aborted,1.0
286,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_19,Main Score,
287,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_19,Request Success Ratio,0.5
288,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_18,Generated Expression Length,39.0
289,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_18,Generated Expression Number of Tokens,8.0
290,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_18,Aborted at Player 1,0.0
291,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_18,Aborted at Player 2,0.0
292,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_18,Request Count,2.0
293,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_18,Parsed Request Count,2.0
294,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_18,Violated Request Count,0.0
295,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_18,Success,0.0
296,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_18,Lose,1.0
297,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_18,Aborted,0.0
298,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_18,Main Score,0.0
299,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_18,Request Success Ratio,1.0
300,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_9,Generated Expression Length,66.0
301,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_9,Generated Expression Number of Tokens,13.0
302,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_9,Aborted at Player 1,0.0
303,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_9,Aborted at Player 2,0.0
304,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_9,Request Count,2.0
305,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_9,Parsed Request Count,2.0
306,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_9,Violated Request Count,0.0
307,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_9,Success,1.0
308,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_9,Lose,0.0
309,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_9,Aborted,0.0
310,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_9,Main Score,100.0
311,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_9,Request Success Ratio,1.0
312,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_7,Aborted at Player 1,1.0
313,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_7,Aborted at Player 2,0.0
314,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_7,Generated Expression Length,
315,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_7,Generated Expression Number of Tokens,
316,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_7,Request Count,1.0
317,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_7,Parsed Request Count,0.0
318,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_7,Violated Request Count,1.0
319,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_7,Success,0.0
320,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_7,Lose,1.0
321,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_7,Aborted,1.0
322,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_7,Main Score,
323,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_7,Request Success Ratio,0.0
324,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_17,Generated Expression Length,56.0
325,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_17,Generated Expression Number of Tokens,11.0
326,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_17,Aborted at Player 1,0.0
327,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_17,Aborted at Player 2,0.0
328,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_17,Request Count,2.0
329,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_17,Parsed Request Count,2.0
330,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_17,Violated Request Count,0.0
331,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_17,Success,1.0
332,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_17,Lose,0.0
333,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_17,Aborted,0.0
334,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_17,Main Score,100.0
335,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_17,Request Success Ratio,1.0
336,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_26,Generated Expression Length,99.0
337,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_26,Generated Expression Number of Tokens,19.0
338,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_26,Aborted at Player 1,0.0
339,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_26,Aborted at Player 2,0.0
340,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_26,Request Count,2.0
341,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_26,Parsed Request Count,2.0
342,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_26,Violated Request Count,0.0
343,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_26,Success,0.0
344,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_26,Lose,1.0
345,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_26,Aborted,0.0
346,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_26,Main Score,0.0
347,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_26,Request Success Ratio,1.0
348,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_27,Generated Expression Length,54.0
349,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_27,Generated Expression Number of Tokens,9.0
350,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_27,Aborted at Player 1,0.0
351,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_27,Aborted at Player 2,0.0
352,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_27,Request Count,2.0
353,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_27,Parsed Request Count,2.0
354,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_27,Violated Request Count,0.0
355,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_27,Success,0.0
356,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_27,Lose,1.0
357,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_27,Aborted,0.0
358,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_27,Main Score,0.0
359,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_27,Request Success Ratio,1.0
360,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,5_3DS_three_attibute_id,episode_16,Generated Expression Length,60.0
